league_name,team,matchday,last5_fulltime_goals_for_mean,last5_fulltime_goals_against_mean,last5_1sthalf_goals_for_mean,last5_1sthalf_goals_against_mean,last5_2ndhalf_goals_for_mean,last5_2ndhalf_goals_against_mean
Primeira Liga,Casa Pia AC,23,0.4,1.2,0.0,0.4,0.4,0.8
Primeira Liga,Casa Pia AC,24,0.4,1.2,0.0,0.6,0.4,0.6
Primeira Liga,Casa Pia AC,25,0.4,0.8,0.0,0.4,0.4,0.4
Primeira Liga,Casa Pia AC,26,0.8,0.8,0.2,0.4,0.6,0.4
Primeira Liga,Casa Pia AC,27,1.0,1.4,0.4,0.6,0.6,0.8
Primeira Liga,Casa Pia AC,28,1.6,1.8,0.8,1.0,0.8,0.8
Primeira Liga,Casa Pia AC,29,1.4,1.8,1.0,0.8,0.4,1.0
Primeira Liga,Casa Pia AC,30,1.4,1.8,1.0,0.6,0.4,1.2
Primeira Liga,Casa Pia AC,31,1.0,2.0,0.8,0.8,0.2,1.2
Primeira Liga,Casa Pia AC,32,1.0,1.6,0.6,0.6,0.4,1.0
Primeira Liga,Casa Pia AC,33,0.6,1.2,0.4,0.2,0.2,1.0
Primeira Liga,Casa Pia AC,34,0.8,1.4,0.2,0.2,0.6,1.2
Primeira Liga,FC Arouca,6,0.6,2.2,0.2,1.4,0.4,0.8
Primeira Liga,FC Arouca,7,0.8,1.8,0.4,1.0,0.4,0.8
Primeira Liga,FC Arouca,8,1.0,2.2,0.4,1.0,0.6,1.2
Primeira Liga,FC Arouca,9,0.8,2.2,0.4,1.0,0.4,1.2
Primeira Liga,FC Arouca,10,1.6,1.2,0.6,0.4,1.0,0.8
Primeira Liga,FC Arouca,11,1.8,1.4,0.8,0.6,1.0,0.8
Primeira Liga,FC Arouca,12,1.8,1.0,0.6,0.4,1.2,0.6
Primeira Liga,FC Arouca,13,1.6,0.6,0.6,0.4,1.0,0.2
Primeira Liga,FC Arouca,14,1.4,0.6,0.6,0.4,0.8,0.2
Primeira Liga,FC Arouca,15,0.8,1.4,0.4,0.8,0.4,0.6
Primeira Liga,FC Arouca,16,1.0,1.2,0.4,0.6,0.6,0.6
Primeira Liga,FC Arouca,17,1.0,1.4,0.4,0.8,0.6,0.6
Primeira Liga,FC Arouca,18,1.6,1.4,0.6,0.8,1.0,0.6
Primeira Liga,FC Arouca,19,1.6,1.8,0.6,1.0,1.0,0.8
Primeira Liga,FC Arouca,20,1.6,1.0,0.8,0.6,0.8,0.4
Primeira Liga,FC Arouca,21,1.4,1.0,0.6,0.6,0.8,0.4
Primeira Liga,FC Arouca,22,1.2,1.2,0.6,0.6,0.6,0.6
Primeira Liga,FC Arouca,23,0.8,1.2,0.2,0.6,0.6,0.6
Primeira Liga,FC Arouca,24,0.8,0.6,0.2,0.4,0.6,0.2
Primeira Liga,FC Arouca,25,1.0,0.4,0.0,0.2,1.0,0.2
Primeira Liga,FC Arouca,26,1.0,0.6,0.0,0.2,1.0,0.4
Primeira Liga,FC Arouca,27,1.2,0.2,0.0,0.0,1.2,0.2
Primeira Liga,FC Arouca,28,1.0,0.2,0.2,0.0,0.8,0.2
Primeira Liga,FC Arouca,29,1.2,0.4,0.4,0.0,0.8,0.4
Primeira Liga,FC Arouca,30,1.0,0.4,0.6,0.0,0.4,0.4
Primeira Liga,FC Arouca,31,0.8,0.4,0.6,0.0,0.2,0.4
Primeira Liga,FC Arouca,32,0.6,0.6,0.6,0.2,0.0,0.4
Primeira Liga,FC Arouca,33,0.4,1.0,0.4,0.2,0.0,0.8
Primeira Liga,FC Arouca,34,0.4,0.8,0.2,0.2,0.2,0.6
Primeira Liga,FC Famalicão,6,0.2,1.2,0.2,0.8,0.0,0.4
Primeira Liga,FC Famalicão,7,0.2,1.0,0.2,0.4,0.0,0.6
Primeira Liga,FC Famalicão,8,0.2,0.6,0.2,0.0,0.0,0.6
Primeira Liga,FC Famalicão,9,1.0,0.6,0.6,0.0,0.4,0.6
Primeira Liga,FC Famalicão,10,1.0,1.4,0.6,0.2,0.4,1.2
Primeira Liga,FC Famalicão,11,1.4,1.4,0.8,0.4,0.6,1.0
Primeira Liga,FC Famalicão,12,1.8,1.8,0.8,0.6,1.0,1.2
Primeira Liga,FC Famalicão,13,1.8,1.6,0.8,0.6,1.0,1.0
Primeira Liga,FC Famalicão,14,1.2,2.0,0.4,1.0,0.8,1.0
Primeira Liga,FC Famalicão,15,1.4,1.2,0.4,0.8,1.0,0.4
Primeira Liga,FC Famalicão,16,1.4,1.2,0.4,0.6,1.0,0.6
Primeira Liga,FC Famalicão,17,1.2,1.4,0.4,1.0,0.8,0.4
Primeira Liga,FC Famalicão,18,1.2,1.4,0.4,1.0,0.8,0.4
Primeira Liga,FC Famalicão,19,1.2,1.0,0.4,0.6,0.8,0.4
Primeira Liga,FC Famalicão,20,1.0,1.8,0.2,0.8,0.8,1.0
Primeira Liga,FC Famalicão,21,0.6,1.8,0.0,0.8,0.6,1.0
Primeira Liga,FC Famalicão,22,1.0,1.2,0.0,0.2,1.0,1.0
Primeira Liga,FC Famalicão,23,1.2,1.2,0.0,0.2,1.2,1.0
Primeira Liga,FC Famalicão,24,1.0,1.6,0.0,0.4,1.0,1.2
Primeira Liga,FC Famalicão,25,1.0,0.8,0.2,0.2,0.8,0.6
Primeira Liga,FC Famalicão,26,1.4,0.8,0.2,0.2,1.2,0.6
Primeira Liga,FC Famalicão,27,0.8,0.8,0.2,0.2,0.6,0.6
Primeira Liga,FC Famalicão,28,1.2,1.0,0.4,0.4,0.8,0.6
Primeira Liga,FC Famalicão,29,1.6,0.8,0.6,0.2,1.0,0.6
Primeira Liga,FC Famalicão,30,2.0,1.2,0.4,0.6,1.6,0.6
Primeira Liga,FC Famalicão,31,1.8,1.4,0.4,0.8,1.4,0.6
Primeira Liga,FC Famalicão,32,2.0,1.6,0.4,0.8,1.6,0.8
Primeira Liga,FC Famalicão,33,1.4,1.4,0.2,0.6,1.2,0.8
Primeira Liga,FC Famalicão,34,1.4,2.0,0.4,1.0,1.0,1.0
Primeira Liga,FC Paços de Ferreira,6,0.4,2.2,0.2,1.0,0.2,1.2
Primeira Liga,FC Paços de Ferreira,7,0.8,2.6,0.4,1.0,0.4,1.6
Primeira Liga,FC Paços de Ferreira,8,1.0,2.2,0.4,1.0,0.6,1.2
Primeira Liga,FC Paços de Ferreira,9,0.8,1.8,0.2,0.6,0.6,1.2
Primeira Liga,FC Paços de Ferreira,10,0.8,1.4,0.2,0.4,0.6,1.0
Primeira Liga,FC Paços de Ferreira,11,1.0,1.6,0.4,0.6,0.6,1.0
Primeira Liga,FC Paços de Ferreira,12,0.6,1.2,0.2,0.8,0.4,0.4
Primeira Liga,FC Paços de Ferreira,13,0.4,1.8,0.2,1.2,0.2,0.6
Primeira Liga,FC Paços de Ferreira,14,0.2,2.0,0.2,1.2,0.0,0.8
Primeira Liga,FC Paços de Ferreira,15,0.2,2.4,0.2,1.6,0.0,0.8
Primeira Liga,FC Paços de Ferreira,16,0.2,2.2,0.0,1.4,0.2,0.8
Primeira Liga,FC Paços de Ferreira,17,0.4,2.0,0.2,1.2,0.2,0.8
Primeira Liga,FC Paços de Ferreira,18,0.6,1.6,0.2,0.6,0.4,1.0
Primeira Liga,FC Paços de Ferreira,19,1.0,1.4,0.4,0.6,0.6,0.8
Primeira Liga,FC Paços de Ferreira,20,1.0,1.0,0.4,0.0,0.6,1.0
Primeira Liga,FC Paços de Ferreira,21,0.8,1.2,0.4,0.4,0.4,0.8
Primeira Liga,FC Paços de Ferreira,22,1.2,1.4,0.6,0.4,0.6,1.0
Primeira Liga,FC Paços de Ferreira,23,1.2,1.6,0.6,0.6,0.6,1.0
Primeira Liga,FC Paços de Ferreira,24,1.0,1.8,0.6,0.6,0.4,1.2
Primeira Liga,FC Paços de Ferreira,25,1.2,1.6,0.6,0.6,0.6,1.0
Primeira Liga,FC Paços de Ferreira,26,1.4,1.4,0.6,0.2,0.8,1.2
Primeira Liga,FC Paços de Ferreira,27,0.8,1.2,0.2,0.2,0.6,1.0
Primeira Liga,FC Paços de Ferreira,28,0.8,1.2,0.4,0.2,0.4,1.0
Primeira Liga,FC Paços de Ferreira,29,0.8,1.4,0.2,0.6,0.6,0.8
Primeira Liga,FC Paços de Ferreira,30,0.6,1.8,0.2,0.6,0.4,1.2
Primeira Liga,FC Paços de Ferreira,31,0.8,1.8,0.6,0.6,0.2,1.2
Primeira Liga,FC Paços de Ferreira,32,0.8,2.6,0.6,1.0,0.2,1.6
Primeira Liga,FC Paços de Ferreira,33,0.6,2.4,0.4,0.8,0.2,1.6
Primeira Liga,FC Paços de Ferreira,34,1.0,2.0,0.6,0.6,0.4,1.4
Primeira Liga,FC Porto,6,2.4,0.8,1.2,0.6,1.2,0.2
Primeira Liga,FC Porto,7,2.0,0.6,0.8,0.6,1.2,0.0
Primeira Liga,FC Porto,8,2.0,0.8,0.8,0.8,1.2,0.0
Primeira Liga,FC Porto,9,2.2,1.0,1.0,0.8,1.2,0.2
Primeira Liga,FC Porto,10,2.4,0.4,1.2,0.2,1.2,0.2
Primeira Liga,FC Porto,11,2.0,0.6,0.8,0.2,1.2,0.4
Primeira Liga,FC Porto,12,1.6,0.8,0.8,0.2,0.8,0.6
Primeira Liga,FC Porto,13,2.2,0.6,1.4,0.0,0.8,0.6
Primeira Liga,FC Porto,14,2.2,0.6,1.2,0.0,1.0,0.6
Primeira Liga,FC Porto,15,2.8,0.8,1.6,0.0,1.2,0.8
Primeira Liga,FC Porto,16,2.8,0.6,1.6,0.0,1.2,0.6
Primeira Liga,FC Porto,17,3.4,0.6,2.0,0.0,1.4,0.6
Primeira Liga,FC Porto,18,2.8,0.6,1.6,0.0,1.2,0.6
Primeira Liga,FC Porto,19,2.4,0.4,1.4,0.0,1.0,0.4
Primeira Liga,FC Porto,20,1.8,0.2,1.0,0.0,0.8,0.2
Primeira Liga,FC Porto,21,2.2,0.4,1.0,0.0,1.2,0.4
Primeira Liga,FC Porto,22,1.6,0.2,0.6,0.0,1.0,0.2
Primeira Liga,FC Porto,23,1.6,0.6,0.6,0.4,1.0,0.2
Primeira Liga,FC Porto,24,1.8,0.8,1.0,0.4,0.8,0.4
Primeira Liga,FC Porto,25,2.0,1.2,1.2,0.6,0.8,0.6
Primeira Liga,FC Porto,26,1.6,1.0,1.2,0.6,0.4,0.4
Primeira Liga,FC Porto,27,1.6,1.0,1.2,0.6,0.4,0.4
Primeira Liga,FC Porto,28,1.8,0.8,1.2,0.4,0.6,0.4
Primeira Liga,FC Porto,29,1.6,0.8,1.0,0.4,0.6,0.4
Primeira Liga,FC Porto,30,1.4,0.4,0.6,0.2,0.8,0.2
Primeira Liga,FC Porto,31,1.6,0.4,0.6,0.2,1.0,0.2
Primeira Liga,FC Porto,32,1.6,0.4,0.6,0.2,1.0,0.2
Primeira Liga,FC Porto,33,1.6,0.4,0.4,0.2,1.2,0.2
Primeira Liga,FC Porto,34,2.0,0.6,0.6,0.6,1.4,0.0
Primeira Liga,FC Vizela,6,1.0,1.2,0.8,0.6,0.2,0.6
Primeira Liga,FC Vizela,7,0.8,1.4,0.8,0.8,0.0,0.6
Primeira Liga,FC Vizela,8,0.8,1.6,0.8,0.8,0.0,0.8
Primeira Liga,FC Vizela,9,0.8,1.4,0.8,0.6,0.0,0.8
Primeira Liga,FC Vizela,10,0.6,1.0,0.4,0.2,0.2,0.8
Primeira Liga,FC Vizela,11,0.4,0.8,0.2,0.2,0.2,0.6
Primeira Liga,FC Vizela,12,0.8,1.0,0.6,0.2,0.2,0.8
Primeira Liga,FC Vizela,13,0.8,0.8,0.6,0.4,0.2,0.4
Primeira Liga,FC Vizela,14,1.0,0.8,0.4,0.4,0.6,0.4
Primeira Liga,FC Vizela,15,1.4,0.8,0.6,0.4,0.8,0.4
Primeira Liga,FC Vizela,16,1.6,1.0,0.6,0.6,1.0,0.4
Primeira Liga,FC Vizela,17,1.8,0.6,0.6,0.4,1.2,0.2
Primeira Liga,FC Vizela,18,2.0,0.8,0.6,0.2,1.4,0.6
Primeira Liga,FC Vizela,19,2.2,1.0,0.6,0.4,1.6,0.6
Primeira Liga,FC Vizela,20,1.6,1.4,0.4,0.6,1.2,0.8
Primeira Liga,FC Vizela,21,1.4,1.0,0.4,0.4,1.0,0.6
Primeira Liga,FC Vizela,22,1.0,1.2,0.0,0.4,1.0,0.8
Primeira Liga,FC Vizela,23,0.8,1.2,0.0,0.6,0.8,0.6
Primeira Liga,FC Vizela,24,0.8,1.0,0.4,0.4,0.4,0.6
Primeira Liga,FC Vizela,25,0.8,1.4,0.4,0.4,0.4,1.0
Primeira Liga,FC Vizela,26,1.0,1.4,0.4,0.4,0.6,1.0
Primeira Liga,FC Vizela,27,1.4,1.4,0.6,0.6,0.8,0.8
Primeira Liga,FC Vizela,28,1.6,1.0,0.8,0.4,0.8,0.6
Primeira Liga,FC Vizela,29,1.2,1.2,0.4,0.4,0.8,0.8
Primeira Liga,FC Vizela,30,1.2,0.6,0.4,0.4,0.8,0.2
Primeira Liga,FC Vizela,31,1.2,1.0,0.4,0.8,0.8,0.2
Primeira Liga,FC Vizela,32,0.6,1.4,0.2,1.0,0.4,0.4
Primeira Liga,FC Vizela,33,0.4,1.4,0.0,1.0,0.4,0.4
Primeira Liga,FC Vizela,34,0.2,1.4,0.0,1.0,0.2,0.4
Primeira Liga,GD Chaves,6,1.2,0.8,0.4,0.6,0.8,0.2
Primeira Liga,GD Chaves,7,1.2,1.2,0.4,0.6,0.8,0.6
Primeira Liga,GD Chaves,8,0.8,1.2,0.4,0.6,0.4,0.6
Primeira Liga,GD Chaves,9,0.8,1.2,0.4,0.4,0.4,0.8
Primeira Liga,GD Chaves,10,0.6,1.2,0.6,0.4,0.0,0.8
Primeira Liga,GD Chaves,11,1.0,1.2,0.4,0.6,0.6,0.6
Primeira Liga,GD Chaves,12,1.0,1.6,0.4,1.0,0.6,0.6
Primeira Liga,GD Chaves,13,1.0,1.4,0.4,0.8,0.6,0.6
Primeira Liga,GD Chaves,14,1.2,1.4,0.2,1.0,1.0,0.4
Primeira Liga,GD Chaves,15,1.0,1.8,0.0,1.2,1.0,0.6
Primeira Liga,GD Chaves,16,0.6,1.8,0.0,1.0,0.6,0.8
Primeira Liga,GD Chaves,17,0.8,1.0,0.2,0.4,0.6,0.6
Primeira Liga,GD Chaves,18,1.0,1.2,0.2,0.6,0.8,0.6
Primeira Liga,GD Chaves,19,0.8,1.4,0.2,0.6,0.6,0.8
Primeira Liga,GD Chaves,20,1.2,1.2,0.6,0.6,0.6,0.6
Primeira Liga,GD Chaves,21,1.0,1.0,0.6,0.6,0.4,0.4
Primeira Liga,GD Chaves,22,1.2,1.4,0.6,0.8,0.6,0.6
Primeira Liga,GD Chaves,23,1.0,1.4,0.6,0.6,0.4,0.8
Primeira Liga,GD Chaves,24,1.0,1.6,0.6,0.8,0.4,0.8
Primeira Liga,GD Chaves,25,1.0,1.4,0.4,0.6,0.6,0.8
Primeira Liga,GD Chaves,26,1.4,1.4,0.6,0.6,0.8,0.8
Primeira Liga,GD Chaves,27,1.2,1.2,0.6,0.6,0.6,0.6
Primeira Liga,GD Chaves,28,1.2,1.0,0.6,0.6,0.6,0.4
Primeira Liga,GD Chaves,29,1.2,0.4,0.6,0.2,0.6,0.2
Primeira Liga,GD Chaves,30,1.0,0.6,0.4,0.2,0.6,0.4
Primeira Liga,GD Chaves,31,0.8,0.6,0.4,0.2,0.4,0.4
Primeira Liga,GD Chaves,32,1.0,0.4,0.2,0.0,0.8,0.4
Primeira Liga,GD Chaves,33,1.4,0.4,0.2,0.0,1.2,0.4
Primeira Liga,GD Chaves,34,1.2,0.6,0.2,0.0,1.0,0.6
Primeira Liga,GD Estoril Praia,6,1.4,1.0,1.0,0.6,0.4,0.4
Primeira Liga,GD Estoril Praia,7,1.2,1.0,0.8,0.6,0.4,0.4
Primeira Liga,GD Estoril Praia,8,1.4,1.0,1.0,0.4,0.4,0.6
Primeira Liga,GD Estoril Praia,9,1.2,0.8,0.8,0.6,0.4,0.2
Primeira Liga,GD Estoril Praia,10,0.8,0.8,0.4,0.6,0.4,0.2
Primeira Liga,GD Estoril Praia,11,0.8,0.8,0.4,0.6,0.4,0.2
Primeira Liga,GD Estoril Praia,12,0.8,1.0,0.4,0.6,0.4,0.4
Primeira Liga,GD Estoril Praia,13,0.8,1.8,0.2,1.2,0.6,0.6
Primeira Liga,GD Estoril Praia,14,0.8,2.2,0.4,1.4,0.4,0.8
Primeira Liga,GD Estoril Praia,15,1.0,2.4,0.4,1.6,0.6,0.8
Primeira Liga,GD Estoril Praia,16,1.0,2.4,0.4,1.4,0.6,1.0
Primeira Liga,GD Estoril Praia,17,1.2,2.2,0.4,1.4,0.8,0.8
Primeira Liga,GD Estoril Praia,18,1.0,1.4,0.4,1.0,0.6,0.4
Primeira Liga,GD Estoril Praia,19,0.8,1.0,0.2,0.6,0.6,0.4
Primeira Liga,GD Estoril Praia,20,0.4,1.0,0.2,0.6,0.2,0.4
Primeira Liga,GD Estoril Praia,21,0.4,1.0,0.2,0.4,0.2,0.6
Primeira Liga,GD Estoril Praia,22,0.2,1.6,0.0,0.8,0.2,0.8
Primeira Liga,GD Estoril Praia,23,0.2,1.8,0.0,0.8,0.2,1.0
Primeira Liga,GD Estoril Praia,24,0.2,2.2,0.0,1.2,0.2,1.0
Primeira Liga,GD Estoril Praia,25,0.6,2.6,0.2,1.4,0.4,1.2
Primeira Liga,GD Estoril Praia,26,0.6,2.6,0.2,1.6,0.4,1.0
Primeira Liga,GD Estoril Praia,27,0.6,2.0,0.4,1.2,0.2,0.8
Primeira Liga,GD Estoril Praia,28,0.8,2.4,0.4,1.2,0.4,1.2
Primeira Liga,GD Estoril Praia,29,0.8,2.0,0.4,0.8,0.4,1.2
Primeira Liga,GD Estoril Praia,30,0.4,1.6,0.2,0.6,0.2,1.0
Primeira Liga,GD Estoril Praia,31,1.0,1.2,0.6,0.4,0.4,0.8
Primeira Liga,GD Estoril Praia,32,0.8,1.4,0.4,0.4,0.4,1.0
Primeira Liga,GD Estoril Praia,33,1.0,0.6,0.4,0.2,0.6,0.4
Primeira Liga,GD Estoril Praia,34,1.4,0.8,0.4,0.2,1.0,0.6
Primeira Liga,Gil Vicente FC,6,0.6,1.0,0.4,1.0,0.2,0.0
Primeira Liga,Gil Vicente FC,7,0.8,1.2,0.4,1.2,0.4,0.0
Primeira Liga,Gil Vicente FC,8,1.2,1.4,0.4,1.2,0.8,0.2
Primeira Liga,Gil Vicente FC,9,1.4,2.0,0.4,1.6,1.0,0.4
Primeira Liga,Gil Vicente FC,10,1.0,1.8,0.0,1.2,1.0,0.6
Primeira Liga,Gil Vicente FC,11,1.2,2.0,0.2,0.8,1.0,1.2
Primeira Liga,Gil Vicente FC,12,0.8,2.0,0.2,0.6,0.6,1.4
Primeira Liga,Gil Vicente FC,13,0.6,2.0,0.4,0.6,0.2,1.4
Primeira Liga,Gil Vicente FC,14,0.6,2.0,0.6,0.6,0.0,1.4
Primeira Liga,Gil Vicente FC,15,0.8,1.8,0.8,0.6,0.0,1.2
Primeira Liga,Gil Vicente FC,16,0.6,1.4,0.6,0.8,0.0,0.6
Primeira Liga,Gil Vicente FC,17,1.0,1.4,0.8,1.0,0.2,0.4
Primeira Liga,Gil Vicente FC,18,1.4,1.2,0.6,0.8,0.8,0.4
Primeira Liga,Gil Vicente FC,19,1.4,1.0,0.4,0.6,1.0,0.4
Primeira Liga,Gil Vicente FC,20,1.4,1.2,0.4,0.8,1.0,0.4
Primeira Liga,Gil Vicente FC,21,1.6,1.0,0.4,0.6,1.2,0.4
Primeira Liga,Gil Vicente FC,22,1.4,1.0,0.2,0.4,1.2,0.6
Primeira Liga,Gil Vicente FC,23,1.2,1.0,0.6,0.6,0.6,0.4
Primeira Liga,Gil Vicente FC,24,1.4,0.6,0.8,0.4,0.6,0.2
Primeira Liga,Gil Vicente FC,25,1.4,0.8,0.6,0.6,0.8,0.2
Primeira Liga,Gil Vicente FC,26,1.2,0.8,0.6,0.6,0.6,0.2
Primeira Liga,Gil Vicente FC,27,1.0,0.8,0.6,0.8,0.4,0.0
Primeira Liga,Gil Vicente FC,28,0.6,0.6,0.2,0.6,0.4,0.0
Primeira Liga,Gil Vicente FC,29,0.2,0.8,0.0,0.8,0.2,0.0
Primeira Liga,Gil Vicente FC,30,0.0,0.6,0.0,0.4,0.0,0.2
Primeira Liga,Gil Vicente FC,31,0.0,1.0,0.0,0.4,0.0,0.6
Primeira Liga,Gil Vicente FC,32,0.4,1.4,0.0,0.6,0.4,0.8
Primeira Liga,Gil Vicente FC,33,1.0,1.6,0.2,0.6,0.8,1.0
Primeira Liga,Gil Vicente FC,34,1.0,1.6,0.2,0.4,0.8,1.2
Primeira Liga,Portimonense SC,6,1.4,0.4,0.4,0.2,1.0,0.2
Primeira Liga,Portimonense SC,7,1.4,1.0,0.4,0.4,1.0,0.6
Primeira Liga,Portimonense SC,8,1.0,1.0,0.4,0.4,0.6,0.6
Primeira Liga,Portimonense SC,9,0.6,1.0,0.4,0.6,0.2,0.4
Primeira Liga,Portimonense SC,10,0.4,1.4,0.2,0.8,0.2,0.6
Primeira Liga,Portimonense SC,11,0.2,1.6,0.2,1.0,0.0,0.6
Primeira Liga,Portimonense SC,12,0.4,1.0,0.2,0.8,0.2,0.2
Primeira Liga,Portimonense SC,13,0.6,1.2,0.2,1.0,0.4,0.2
Primeira Liga,Portimonense SC,14,0.8,1.4,0.4,0.8,0.4,0.6
Primeira Liga,Portimonense SC,15,1.0,1.4,0.6,0.8,0.4,0.6
Primeira Liga,Portimonense SC,16,1.0,1.4,0.6,0.8,0.4,0.6
Primeira Liga,Portimonense SC,17,0.8,1.2,0.6,0.6,0.2,0.6
Primeira Liga,Portimonense SC,18,0.4,1.8,0.4,0.8,0.0,1.0
Primeira Liga,Portimonense SC,19,0.6,2.2,0.2,0.8,0.4,1.4
Primeira Liga,Portimonense SC,20,0.6,1.8,0.0,0.6,0.6,1.2
Primeira Liga,Portimonense SC,21,0.6,1.8,0.0,0.6,0.6,1.2
Primeira Liga,Portimonense SC,22,1.0,2.0,0.0,0.8,1.0,1.2
Primeira Liga,Portimonense SC,23,1.0,1.4,0.0,0.4,1.0,1.0
Primeira Liga,Portimonense SC,24,0.6,0.8,0.0,0.4,0.6,0.4
Primeira Liga,Portimonense SC,25,0.4,1.2,0.0,0.6,0.4,0.6
Primeira Liga,Portimonense SC,26,0.4,1.2,0.0,0.4,0.4,0.8
Primeira Liga,Portimonense SC,27,0.0,1.2,0.0,0.4,0.0,0.8
Primeira Liga,Portimonense SC,28,0.4,1.4,0.0,0.6,0.4,0.8
Primeira Liga,Portimonense SC,29,0.6,1.2,0.0,0.6,0.6,0.6
Primeira Liga,Portimonense SC,30,0.8,0.8,0.0,0.4,0.8,0.4
Primeira Liga,Portimonense SC,31,1.0,1.4,0.2,1.0,0.8,0.4
Primeira Liga,Portimonense SC,32,1.2,1.4,0.2,0.8,1.0,0.6
Primeira Liga,Portimonense SC,33,1.0,2.0,0.4,1.2,0.6,0.8
Primeira Liga,Portimonense SC,34,0.8,2.2,0.4,1.4,0.4,0.8
Primeira Liga,Rio Ave FC,6,1.2,1.6,0.6,0.6,0.6,1.0
Primeira Liga,Rio Ave FC,7,1.6,2.0,0.6,1.0,1.0,1.0
Primeira Liga,Rio Ave FC,8,2.0,1.8,0.8,0.8,1.2,1.0
Primeira Liga,Rio Ave FC,9,1.8,1.4,1.0,0.6,0.8,0.8
Primeira Liga,Rio Ave FC,10,1.6,2.0,0.6,1.2,1.0,0.8
Primeira Liga,Rio Ave FC,11,1.6,1.8,0.8,1.0,0.8,0.8
Primeira Liga,Rio Ave FC,12,1.2,1.4,0.8,0.6,0.4,0.8
Primeira Liga,Rio Ave FC,13,1.0,1.0,0.6,0.6,0.4,0.4
Primeira Liga,Rio Ave FC,14,1.0,1.0,0.4,0.6,0.6,0.4
Primeira Liga,Rio Ave FC,15,0.8,0.4,0.4,0.2,0.4,0.2
Primeira Liga,Rio Ave FC,16,0.6,0.4,0.2,0.2,0.4,0.2
Primeira Liga,Rio Ave FC,17,0.6,0.4,0.2,0.4,0.4,0.0
Primeira Liga,Rio Ave FC,18,0.4,0.4,0.2,0.4,0.2,0.0
Primeira Liga,Rio Ave FC,19,0.4,1.0,0.4,0.4,0.0,0.6
Primeira Liga,Rio Ave FC,20,0.2,1.0,0.2,0.2,0.0,0.8
Primeira Liga,Rio Ave FC,21,0.6,1.0,0.2,0.2,0.4,0.8
Primeira Liga,Rio Ave FC,22,0.6,1.0,0.2,0.2,0.4,0.8
Primeira Liga,Rio Ave FC,23,0.8,1.0,0.2,0.2,0.6,0.8
Primeira Liga,Rio Ave FC,24,0.6,0.8,0.0,0.4,0.6,0.4
Primeira Liga,Rio Ave FC,25,1.0,0.8,0.4,0.4,0.6,0.4
Primeira Liga,Rio Ave FC,26,1.0,0.8,0.4,0.4,0.6,0.4
Primeira Liga,Rio Ave FC,27,1.0,0.8,0.4,0.2,0.6,0.6
Primeira Liga,Rio Ave FC,28,1.2,1.2,0.6,0.2,0.6,1.0
Primeira Liga,Rio Ave FC,29,1.4,1.0,0.6,0.2,0.8,0.8
Primeira Liga,Rio Ave FC,30,1.4,1.4,0.4,0.8,1.0,0.6
Primeira Liga,Rio Ave FC,31,1.2,1.4,0.4,0.8,0.8,0.6
Primeira Liga,Rio Ave FC,32,1.6,1.6,0.8,1.0,0.8,0.6
Primeira Liga,Rio Ave FC,33,1.2,1.4,0.6,1.0,0.6,0.4
Primeira Liga,Rio Ave FC,34,1.2,1.8,0.8,1.0,0.4,0.8
Primeira Liga,Sport Lisboa e Benfica,6,2.6,0.6,1.2,0.4,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,7,2.0,0.6,0.6,0.4,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,8,2.8,0.6,0.8,0.4,2.0,0.2
Primeira Liga,Sport Lisboa e Benfica,9,2.2,0.2,0.4,0.2,1.8,0.0
Primeira Liga,Sport Lisboa e Benfica,10,2.4,0.6,0.8,0.4,1.6,0.2
Primeira Liga,Sport Lisboa e Benfica,11,2.2,0.4,0.8,0.2,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,12,3.0,0.4,1.4,0.2,1.6,0.2
Primeira Liga,Sport Lisboa e Benfica,13,3.0,0.6,1.8,0.2,1.2,0.4
Primeira Liga,Sport Lisboa e Benfica,14,3.6,0.8,2.2,0.4,1.4,0.4
Primeira Liga,Sport Lisboa e Benfica,15,2.8,1.0,1.6,0.6,1.2,0.4
Primeira Liga,Sport Lisboa e Benfica,16,2.8,1.0,1.8,0.6,1.0,0.4
Primeira Liga,Sport Lisboa e Benfica,17,2.2,1.4,1.4,0.8,0.8,0.6
Primeira Liga,Sport Lisboa e Benfica,18,1.8,1.2,1.2,0.8,0.6,0.4
Primeira Liga,Sport Lisboa e Benfica,19,1.8,1.0,1.0,0.6,0.8,0.4
Primeira Liga,Sport Lisboa e Benfica,20,2.4,0.4,1.4,0.2,1.0,0.2
Primeira Liga,Sport Lisboa e Benfica,21,2.6,0.4,1.6,0.2,1.0,0.2
Primeira Liga,Sport Lisboa e Benfica,22,2.8,0.2,1.4,0.0,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,23,2.6,0.2,1.2,0.0,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,24,2.4,0.2,1.2,0.0,1.2,0.2
Primeira Liga,Sport Lisboa e Benfica,25,2.4,0.2,1.0,0.0,1.4,0.2
Primeira Liga,Sport Lisboa e Benfica,26,3.0,0.4,1.2,0.0,1.8,0.4
Primeira Liga,Sport Lisboa e Benfica,27,2.6,0.2,1.2,0.0,1.4,0.2
